,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
0,58,11,49,6,83,26,3,70,90,86,11,73,63,30,55,41,19,73,45,52,46,7,31,91,91,56,85,78,16,95,35,14,94,12,51,11,52,81,73,40,61,0,27,45,51,81,51,52,15,29,90,28,11,40,94,88,30,89,45,94,9,55,69,70,56,62,27,73,44,23,75,79,90,82,17,59,97,74,20,50,67,6,33,5,22,52,3,51,50,50,87,55,18,58,14,6,16,99,25,71,13,23,14,37,34,17,90,59,45,13,66,67,88,71,30,76,4,84,2,82,96
1,95,40,27,16,20,5,81,43,55,43,72,28,35,27,95,70,26,49,7,85,19,79,46,43,59,28,28,14,86,72,23,8,77,32,47,40,44,72,87,15,6,83,74,86,5,18,47,70,34,88,19,72,49,69,20,74,20,32,63,69,44,2,56,12,20,6,46,32,99,10,71,79,89,81,44,2,34,15,98,64,47,85,71,82,91,81,7,42,19,10,40,79,95,7,12,51,15,72,94,84,58,81,57,31,13,63,44,40,46,37,75,58,43,98,35,34,18,75,26,10,78
2,78,53,27,29,17,9,28,91,49,33,29,24,43,23,46,46,92,82,63,43,78,94,69,99,49,27,24,66,24,65,18,31,46,83,12,76,45,16,60,19,65,23,11,4,5,20,73,91,31,78,23,30,96,50,76,85,23,76,18,69,71,81,20,23,52,21,71,91,54,90,14,90,28,95,71,74,18,23,94,25,64,1,20,23,13,29,26,55,2,45,33,15,82,39,96,65,13,70,6,35,0,28,80,56,72,28,97,19,95,70,79,52,27,91,78,62,17,41,65,92,11
3,96,14,62,96,81,75,68,43,47,91,55,49,35,72,12,83,47,27,11,67,73,0,70,24,32,97,94,90,73,57,46,1,10,73,3,5,85,12,11,27,81,1,1,20,35,97,29,25,91,99,82,16,52,2,7,27,56,10,89,19,89,38,33,54,31,35,91,82,20,5,40,64,29,2,10,27,89,99,96,73,56,27,44,34,60,20,68,35,99,95,22,72,20,95,82,44,65,95,18,59,13,61,11,2,89,42,63,81,40,35,22,68,53,86,18,43,10,75,2,71,82
4,66,38,28,57,26,81,96,48,45,30,83,80,82,82,13,90,11,89,15,7,78,13,29,63,69,34,95,79,16,54,50,84,34,61,38,84,15,15,84,27,85,4,14,54,30,80,10,18,5,17,22,71,42,35,92,75,72,64,37,73,45,68,33,15,35,75,85,18,13,21,9,62,95,55,76,60,72,97,69,35,97,15,36,71,15,64,5,20,62,80,5,66,1,93,23,51,33,77,75,70,53,59,23,77,31,17,6,44,43,16,53,64,0,96,72,47,63,25,77,66,29
5,50,67,62,19,87,8,87,13,34,31,14,35,0,56,81,92,38,91,86,59,3,14,22,13,6,1,94,92,16,66,68,26,58,67,76,43,38,69,40,33,72,42,25,28,94,40,52,1,30,24,3,27,43,29,93,55,56,36,38,54,35,85,61,35,24,76,18,24,7,42,37,30,83,69,77,51,40,39,85,0,97,62,56,30,51,37,99,65,67,57,22,41,44,56,61,49,14,88,72,24,37,16,91,10,45,50,33,38,49,30,29,74,98,76,47,64,56,7,26,25,48
6,10,9,5,53,18,34,75,31,61,92,24,65,32,0,33,43,91,23,23,52,80,75,69,95,51,19,76,43,21,50,30,28,83,59,9,41,37,36,94,87,15,84,46,99,97,19,19,44,0,24,9,30,72,38,84,56,79,93,47,65,57,80,82,94,64,94,92,25,81,69,8,65,87,55,94,30,19,10,74,7,84,18,26,57,55,72,28,74,60,48,43,93,55,16,26,60,62,53,70,11,86,52,83,35,52,34,92,5,75,4,82,13,76,61,35,46,50,69,58,28,66
7,16,96,87,28,67,84,30,23,24,59,38,43,12,96,91,69,80,97,46,47,13,5,80,4,80,24,29,36,69,1,41,44,44,71,25,7,52,66,38,5,34,99,50,81,92,51,21,31,36,48,60,0,28,80,89,41,66,56,95,19,98,26,75,24,30,99,19,29,9,67,22,47,52,85,66,96,30,80,85,24,17,58,49,15,50,56,23,61,56,49,41,53,78,44,88,80,48,55,69,45,32,4,35,22,33,53,2,31,81,69,32,23,58,40,20,53,63,18,9,31,69
8,24,81,42,36,16,89,49,47,64,28,86,17,29,24,77,39,98,62,18,55,49,50,20,36,70,37,29,99,89,15,98,5,97,39,38,65,45,43,82,14,88,12,50,45,67,80,25,1,55,39,50,23,77,61,51,34,38,83,28,3,13,76,49,5,96,29,45,82,29,72,39,54,7,80,60,93,49,25,56,12,65,0,9,13,52,47,18,59,94,94,7,48,34,64,80,61,11,60,1,88,53,18,69,42,54,79,24,90,58,40,1,31,86,78,27,96,43,8,97,53,26
9,91,9,69,4,66,34,49,97,20,20,49,3,31,57,60,66,6,76,68,84,88,59,69,89,12,85,91,83,5,43,86,88,22,1,51,47,82,90,45,22,43,1,16,77,56,46,66,72,18,42,57,40,69,33,30,71,40,90,93,43,29,67,28,71,22,72,17,69,82,77,66,72,16,67,43,82,50,95,84,49,4,23,16,27,3,36,20,32,16,72,88,60,14,16,8,31,86,98,12,94,11,72,29,33,93,22,28,72,30,82,17,24,80,92,37,74,82,50,71,37,42
10,1,61,19,27,40,85,61,34,31,56,56,36,74,73,62,67,50,87,41,40,51,59,45,21,84,71,69,95,89,56,72,22,23,16,90,90,18,4,37,49,11,13,20,67,57,12,54,93,55,96,17,80,19,82,74,83,66,90,60,35,18,87,96,98,72,28,12,67,12,27,74,14,8,11,4,20,78,62,71,12,19,67,19,71,49,60,91,99,88,0,99,70,17,47,13,74,88,12,45,39,39,80,56,29,52,6,93,73,47,60,81,81,69,87,29,36,54,18,53,79,51
11,97,49,27,75,67,36,10,98,79,47,61,38,3,97,26,2,85,71,96,60,66,65,4,68,70,37,70,98,2,60,81,4,2,71,10,89,96,94,73,43,82,85,12,39,61,90,93,31,8,76,60,55,65,13,17,3,85,66,82,16,43,55,22,33,5,50,29,15,31,44,46,55,76,49,29,57,88,37,97,20,53,7,69,87,77,80,13,99,74,48,85,2,95,83,37,10,2,34,37,17,13,75,64,92,35,22,76,37,83,36,6,75,61,82,73,23,28,16,28,50,23
12,28,88,23,28,22,2,26,10,89,74,0,6,18,16,57,51,5,7,53,51,4,95,99,27,34,92,34,66,91,4,92,0,50,22,37,8,35,17,46,96,60,99,14,55,67,3,76,62,88,1,61,9,25,45,52,55,1,85,92,32,1,36,5,56,51,71,84,41,64,44,32,97,97,1,28,74,67,37,97,78,24,28,49,29,47,11,52,28,54,96,96,17,23,84,99,12,28,9,48,88,62,9,41,58,50,37,45,54,86,41,96,58,98,9,83,1,87,29,40,95,18
