,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
0,71,82,0,11,93,93,75,42,45,97,39,2,9,38,19,33,52,51,78,74,69,36,31,92,76,48,81,71,58,58,81,44,61,22,15,14,74,11,65,4,25,70,35,35,70,74,91,54,69,32,21,81,34,55,6,96,29,51,94,62,35,92,28,51,97,78,20,77,69,80,70,49,38,52,19,20,79,66,33,66,91,94,20,88,9,74,65,36,58,7,23,57,10,82,21,11,9,32,16,33,15,12,71,7,15,1,42,48,24,23,83,32,58,72,86,71,21,61,66,81,36
1,24,32,80,67,8,74,15,1,28,21,30,70,34,65,59,87,57,72,56,22,45,32,51,48,82,14,20,90,88,58,9,83,40,5,0,19,44,97,83,84,48,79,70,94,67,30,66,32,34,88,49,34,77,6,65,36,71,48,84,35,46,16,95,65,64,25,78,29,53,90,46,3,64,31,88,51,0,5,31,32,50,34,60,60,31,56,96,77,36,46,33,25,21,93,74,31,59,60,18,8,35,85,59,44,8,0,44,5,27,24,71,38,3,63,5,55,56,36,83,44,31
2,93,36,3,85,26,34,55,16,2,45,66,24,35,73,51,82,97,99,83,83,6,62,12,78,65,2,77,82,2,84,28,12,89,97,88,42,68,78,54,4,13,90,40,56,1,69,42,2,19,16,47,66,73,43,79,40,19,64,27,45,61,35,36,40,6,88,21,7,30,34,46,16,1,45,62,13,96,7,70,75,84,14,59,81,0,92,87,37,42,75,42,94,94,68,11,84,17,73,69,1,11,58,52,19,59,76,44,86,25,44,84,44,7,48,32,7,1,94,87,6,20
3,30,1,52,39,50,62,76,39,0,44,23,93,84,5,20,19,66,60,91,1,94,35,25,16,47,68,81,98,97,83,97,67,80,99,1,77,38,22,28,0,33,30,16,78,49,15,5,63,49,89,74,60,60,74,8,99,26,3,96,98,55,69,67,95,25,1,89,29,49,55,34,73,3,79,91,35,64,49,70,47,90,52,12,55,71,93,28,0,15,67,76,39,41,42,63,10,60,64,41,21,85,62,73,46,9,9,38,92,44,69,47,24,84,66,51,45,80,77,55,23,7
4,84,61,11,51,4,36,36,83,88,4,28,61,47,5,70,29,68,33,77,2,21,4,32,43,61,85,76,82,17,91,29,75,14,2,77,45,57,44,12,17,3,73,3,35,61,61,74,1,95,37,42,57,44,42,21,6,71,39,53,74,51,86,69,2,98,24,17,3,30,21,36,71,68,18,70,68,58,51,33,11,12,60,45,71,54,56,96,83,9,54,57,25,44,62,13,74,41,68,50,54,74,3,67,1,4,29,84,98,34,33,52,2,48,2,31,60,71,3,2,24,67
5,50,48,28,47,19,93,44,7,36,18,96,88,42,54,37,24,21,69,81,19,41,25,2,28,41,17,30,40,2,83,12,34,48,51,26,59,70,63,86,45,91,46,51,80,81,86,37,37,97,67,86,91,68,97,26,68,0,49,51,15,25,92,4,24,16,82,56,42,16,64,50,95,55,1,22,22,32,67,10,32,31,46,26,55,12,73,28,66,69,23,44,70,78,66,20,40,19,60,37,86,55,61,26,48,98,10,18,81,16,27,76,89,69,26,79,71,44,68,70,7,74
6,68,14,50,52,15,55,22,19,74,12,69,70,71,79,48,38,82,87,39,38,60,24,20,54,36,14,76,66,36,11,42,99,5,97,31,62,16,26,77,99,25,64,27,7,13,99,79,41,10,94,38,63,41,60,97,81,38,37,21,13,41,63,79,78,47,9,13,11,88,32,16,94,89,81,82,23,51,89,70,93,27,41,46,36,87,95,40,97,44,55,38,66,23,31,66,94,57,64,64,1,64,94,17,16,49,45,90,5,55,84,20,80,97,40,23,43,58,52,68,57,97
7,26,96,72,58,70,44,37,15,33,24,11,9,89,5,89,81,20,93,96,93,30,16,58,77,2,62,21,59,13,19,79,77,39,60,52,7,25,89,99,66,8,83,33,32,7,26,87,83,16,68,51,84,77,20,16,79,77,34,90,64,25,20,32,39,51,82,72,88,62,38,39,56,81,45,38,98,52,58,50,47,43,66,21,40,74,57,96,34,65,89,85,92,51,69,38,77,85,42,6,91,43,95,11,29,64,47,83,23,66,93,68,53,34,17,97,18,76,60,39,41,97
8,96,11,63,41,28,45,70,62,77,41,78,6,6,94,54,64,9,23,72,20,84,39,89,67,23,4,16,44,67,29,20,51,5,6,73,41,70,93,30,87,64,13,23,22,70,27,34,76,66,20,70,66,89,61,51,27,5,16,82,90,84,8,78,62,36,66,88,23,63,64,67,68,26,37,35,51,39,93,99,88,47,30,26,23,95,33,75,17,83,9,66,99,16,40,59,75,65,31,97,97,59,43,93,53,4,49,38,88,4,46,87,9,24,30,3,78,31,19,57,26,11
9,65,27,56,64,8,64,59,99,10,0,11,38,24,55,31,76,45,75,49,38,35,31,6,35,85,98,68,16,88,0,24,15,5,55,93,43,63,38,45,80,63,95,78,7,85,20,49,75,17,12,33,54,3,92,37,92,69,27,98,8,93,79,24,36,64,72,28,63,92,81,1,58,27,30,84,70,72,66,65,96,67,56,27,44,64,88,45,20,52,98,39,72,80,30,24,23,67,95,66,76,45,50,46,20,7,37,95,9,38,15,70,80,80,64,61,26,75,54,25,30,64
