,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
0,2,39,88,77,88,15,78,14,88,56,48,30,75,80,3,55,48,24,3,41,15,40,82,11,2,4,91,61,16,5,89,42,60,90,84,37,90,56,51,33,25,81,97,9,26,67,81,65,81,16,59,19,69,8,18,56,72,19,95,80,60,94,81,96,16,55,7,47,82,26,9,4,63,57,8,45,44,35,52,32,10,58,44,83,36,98,42,41,85,68,70,46,98,41,78,13,84,74,53,63,19,24,90,73,20,15,78,70,48,2,84,6,54,6,34,37,28,49,33,64,88
1,50,66,72,80,45,80,94,62,68,45,58,79,42,31,67,12,72,26,40,26,84,36,81,2,22,41,58,71,64,49,2,4,26,97,82,29,46,98,80,85,11,47,62,62,78,79,39,94,38,43,88,76,27,72,10,65,66,91,17,44,44,46,6,50,51,67,85,83,77,9,16,70,96,36,95,82,62,26,51,76,76,61,94,87,94,33,66,6,92,71,58,28,95,45,44,39,13,15,67,6,12,61,72,46,18,26,66,77,59,24,23,83,95,76,67,93,91,19,19,21,98
2,81,11,3,80,83,45,90,82,34,18,33,23,38,98,69,76,33,37,14,28,14,38,93,70,40,69,54,87,95,30,80,98,40,74,67,10,62,42,3,69,23,38,50,30,8,7,96,55,91,75,0,15,98,39,60,17,68,22,91,13,5,74,24,68,61,99,16,52,9,0,9,80,77,89,20,86,61,67,84,13,10,12,91,71,87,40,26,76,11,38,8,81,99,83,35,89,80,15,92,50,68,77,13,65,51,82,89,1,78,34,1,81,15,35,31,53,17,20,38,95,67
3,11,68,21,24,82,84,66,36,61,13,44,36,34,90,95,9,89,16,84,36,77,72,5,55,47,35,20,94,86,25,20,83,27,18,6,23,44,13,23,34,2,22,68,78,28,40,22,53,7,4,21,80,14,98,79,41,24,95,21,41,65,68,99,41,84,76,46,64,82,84,9,15,98,63,83,17,10,12,24,68,7,34,56,27,61,6,90,45,66,28,87,27,13,72,14,65,20,18,43,40,99,85,47,62,59,31,27,88,12,68,91,95,81,46,70,73,70,82,30,88,79
4,76,35,71,90,65,71,69,94,10,19,31,90,0,0,65,83,43,55,86,83,35,20,34,7,48,4,80,37,16,67,14,28,36,60,83,4,2,66,40,10,22,6,60,19,41,67,17,7,60,58,49,6,89,31,70,58,40,48,46,11,79,41,34,24,99,58,69,23,79,28,75,39,71,82,84,49,26,3,21,75,15,72,32,98,3,57,42,49,0,84,57,24,55,33,11,44,66,42,96,32,33,97,32,47,75,33,73,7,12,46,60,57,41,92,13,34,29,25,80,2,56
5,55,46,16,96,93,58,61,66,54,82,13,45,89,54,4,91,28,34,91,21,66,40,13,55,26,29,64,21,73,80,3,58,48,36,94,95,74,81,71,64,84,45,80,32,41,80,1,55,80,26,41,67,92,73,2,57,56,62,70,77,20,54,52,23,49,3,42,10,16,86,80,25,20,65,2,28,16,86,2,32,7,18,70,30,45,47,56,67,72,26,90,5,39,30,2,24,46,5,91,71,81,75,54,41,18,67,32,52,0,66,67,92,15,79,76,26,51,39,55,26,25
6,62,53,36,19,40,16,90,21,94,44,84,26,47,61,83,64,42,22,34,71,63,62,24,49,94,69,64,73,38,99,30,42,25,62,90,30,13,53,24,51,28,11,13,93,32,60,76,28,27,81,14,88,27,24,9,49,34,19,28,47,21,70,18,85,71,88,63,97,2,80,57,49,90,79,86,99,24,92,53,67,91,15,98,43,66,13,83,54,80,39,48,40,58,87,59,9,69,81,58,53,48,8,49,46,63,43,96,97,36,48,65,67,62,45,44,67,7,23,49,58,95
7,84,8,7,88,56,77,84,3,8,63,6,71,16,20,27,93,27,61,73,95,98,33,66,50,41,56,7,20,83,4,81,97,73,37,24,28,43,67,29,8,9,37,81,41,47,98,5,45,12,85,16,39,70,98,65,74,98,29,33,80,30,70,98,82,41,14,27,49,0,78,92,60,53,34,19,56,82,9,25,78,28,19,77,2,55,82,46,10,44,23,50,86,76,18,85,67,44,67,10,30,53,72,25,6,67,20,64,37,44,93,40,19,8,75,18,77,21,48,27,97,93
8,76,29,92,43,63,16,59,43,97,81,54,64,80,38,35,52,58,28,67,41,63,59,90,52,24,95,34,69,81,56,56,14,73,41,15,31,75,34,86,28,86,90,76,45,19,34,34,24,47,36,9,65,7,9,5,16,49,50,43,97,83,79,67,7,90,31,97,70,66,64,98,70,76,3,15,51,49,83,99,31,50,54,69,85,99,76,16,0,66,91,84,47,79,61,93,97,98,34,14,66,49,44,79,93,41,58,56,53,97,98,97,40,27,53,60,66,48,94,49,28,50
9,87,65,43,44,46,34,11,87,28,50,63,31,58,4,6,58,95,71,70,14,39,39,26,86,11,9,23,86,62,58,54,25,75,11,67,32,73,59,0,83,65,29,63,52,7,11,78,15,50,53,36,20,26,20,37,97,48,66,83,34,42,4,63,38,78,3,57,24,56,42,57,22,90,60,77,3,85,10,94,82,41,74,18,76,28,96,70,16,61,80,32,1,82,75,64,63,23,63,72,34,66,55,17,33,42,20,22,35,5,24,42,51,33,68,81,11,46,0,46,87,54
